"","PlacetteID","rcp","Annee","Mois","Tmin","Tmax","PTot"
"427",400202303,"RCP45",2026,7,13.0755,24.65612,95.38
"428",400202303,"RCP45",2026,8,10.47352,22.28066,95.24
"429",400202303,"RCP45",2026,9,5.94,16.56532,112.94
"430",400202303,"RCP45",2026,10,0.05741936,8.966466,99.64
"431",400202303,"RCP45",2026,11,-7.137336,0.4020002,147.96
"432",400202303,"RCP45",2026,12,-16.26196,-6.698066,124.36
"433",400202303,"RCP45",2027,1,-21.04582,-9.029674,83.04
"434",400202303,"RCP45",2027,2,-14.16356,-4.3642892,37.76
"435",400202303,"RCP45",2027,3,-10.711614,-0.69096762,34.68
"436",400202303,"RCP45",2027,4,-3.439332,6.735334,74.68
"437",400202303,"RCP45",2027,5,3.056128,15.33354,93.64
"438",400202303,"RCP45",2027,6,7.799998,21.454,95.22
"439",400202303,"RCP45",2027,7,11.867106,24.06514,108.6
"440",400202303,"RCP45",2027,8,10.494824,22.4342,119.5
"441",400202303,"RCP45",2027,9,6.643332,16.23668,125.86
"442",400202303,"RCP45",2027,10,-0.3916128,10.05614,109.52
"443",400202303,"RCP45",2027,11,-7.020666,1.0986666,144.32
"444",400202303,"RCP45",2027,12,-17.42196,-7.07871,107.98
"445",400202303,"RCP45",2028,1,-22.65354,-11.85806,69.26
"446",400202303,"RCP45",2028,2,-16.6207,-4.817144,87.58
"447",400202303,"RCP45",2028,3,-11.92904,-0.9406454,39.86
"448",400202303,"RCP45",2028,4,-3.635332,7.186664,81.96
"449",400202303,"RCP45",2028,5,3.910322,16.83096,112.28
"450",400202303,"RCP45",2028,6,8.826674,21.53134,81.38
"451",400202303,"RCP45",2028,7,11.3987,24.24,122.8
"452",400202303,"RCP45",2028,8,10.4587,23.18968,98.08
"453",400202303,"RCP45",2028,9,4.891334,16.78936,127.56
"454",400202303,"RCP45",2028,10,1.0690328,10.594192,115.66
"455",400202303,"RCP45",2028,11,-6.51334,1.43,145.2
"456",400202303,"RCP45",2028,12,-16.21032,-5.65742,118.6
"457",400202303,"RCP45",2029,1,-19.75872,-8.372258,73.66
"458",400202303,"RCP45",2029,2,-19.23144,-6.414992,72.28
"459",400202303,"RCP45",2029,3,-11.85484,0.3541934,85.6
"460",400202303,"RCP45",2029,4,-3.343334,8.259992,78.54
"461",400202303,"RCP45",2029,5,3.426452,15.95162,81.46
"462",400202303,"RCP45",2029,6,7.701334,21.272,93.18
"463",400202303,"RCP45",2029,7,12.48518,24.96322,89.46
"464",400202303,"RCP45",2029,8,10.888376,22.6361,134.2
"465",400202303,"RCP45",2029,9,6.965334,16.89668,126.74
"466",400202303,"RCP45",2029,10,-0.3290316,8.04452,107.18
"467",400202303,"RCP45",2029,11,-6.527334,1.242666,134.34
"468",400202303,"RCP45",2029,12,-17.00582,-5.836774,118.24
"469",400202303,"RCP45",2030,1,-20.9858,-8.588388,89.26
"470",400202303,"RCP45",2030,2,-14.92642,-5.438572,61.58
"471",400202303,"RCP45",2030,3,-12.86324,-0.5548376,28.26
"472",400202303,"RCP45",2030,4,-4.357334,6.754,70.92
"473",400202303,"RCP45",2030,5,2.776772,16.35356,128.6
"474",400202303,"RCP45",2030,6,9.037332,21.844,83.78
"475",400202303,"RCP45",2030,7,11.42904,24.31936,111.28
"476",400202303,"RCP45",2030,8,11.215494,22.19292,120.62
"477",400202303,"RCP45",2030,9,6.517334,16.32068,116.32
"478",400202303,"RCP45",2030,10,-0.0548388,9.727092,91.08
"479",400202303,"RCP45",2030,11,-5.171334,2.733334,136.82
"480",400202303,"RCP45",2030,12,-17.26064,-6.871614,92.16
"481",400202303,"RCP45",2031,1,-18.61162,-8.33613,76.92
"482",400202303,"RCP45",2031,2,-17.08786,-5.743574,47.4
"483",400202303,"RCP45",2031,3,-10.381308,-0.2470966,74.58
"484",400202303,"RCP45",2031,4,-2.9000026,8.07,112.46
"485",400202303,"RCP45",2031,5,4.754838,17.26128,75.66
"486",400202303,"RCP45",2031,6,7.834,21.47866,96.52
"487",400202303,"RCP45",2031,7,12.5174,24.9916,112.46
"488",400202303,"RCP45",2031,8,11.8155,23.26904,130.2
"489",400202303,"RCP45",2031,9,7.106672,18.06068,89.56
"490",400202303,"RCP45",2031,10,0.6064512,8.362572,88.32
"491",400202303,"RCP45",2031,11,-3.456,4.103334,145.78
"492",400202303,"RCP45",2031,12,-13.40064,-4.18129,107.74
"493",400202303,"RCP45",2032,1,-19.1871,-8.676126,70.14
"494",400202303,"RCP45",2032,2,-15.60644,-5.320712,62.64
"495",400202303,"RCP45",2032,3,-11.572246,0.5832256,55.38
"496",400202303,"RCP45",2032,4,-3.79,6.125334,99.34
"497",400202303,"RCP45",2032,5,4.343872,17.06646,88.02
"498",400202303,"RCP45",2032,6,9.150658,22.29134,109.92
"499",400202303,"RCP45",2032,7,12.0213,24.08324,104.94
"500",400202303,"RCP45",2032,8,11.061306,23.4458,146.2
"501",400202303,"RCP45",2032,9,6.905332,17.09732,122.96
"502",400202303,"RCP45",2032,10,0.76709622,9.390974,99.94
"503",400202303,"RCP45",2032,11,-4.482666,3.1586674,155.9
"504",400202303,"RCP45",2032,12,-16.96322,-6.620644,104.88
"505",400202303,"RCP45",2033,1,-19.55936,-7.935486,73.32
"506",400202303,"RCP45",2033,2,-16.60214,-5.602858,35.94
"507",400202303,"RCP45",2033,3,-11.732902,0.8741934,32.72
"508",400202303,"RCP45",2033,4,-3.312002,5.924,87.7
"509",400202303,"RCP45",2033,5,4.018064,16.44646,94.38
"510",400202303,"RCP45",2033,6,7.484,21.78264,96.06
"511",400202303,"RCP45",2033,7,12.01744,25.12902,124.84
"512",400202303,"RCP45",2033,8,11.09999,23.71418,78.08
"513",400202303,"RCP45",2033,9,6.528666,18.16202,129.78
"514",400202303,"RCP45",2033,10,-0.032257,8.63678,102.92
"515",400202303,"RCP45",2033,11,-5.222,2.556,157.14
"516",400202303,"RCP45",2033,12,-15.2387,-6.01742,103.06
"517",400202303,"RCP45",2034,1,-20.1129,-9.153538,87.96
"518",400202303,"RCP45",2034,2,-16.33072,-4.885,46.14
"519",400202303,"RCP45",2034,3,-11.134202,-0.4593548,67.78
"520",400202303,"RCP45",2034,4,-1.834666,6.756,104.24
"521",400202303,"RCP45",2034,5,4.208388,17.46452,101.18
"522",400202303,"RCP45",2034,6,8.552674,22.022,101.66
"523",400202303,"RCP45",2034,7,11.81676,24.51678,129.4
"524",400202303,"RCP45",2034,8,10.360646,23.65032,140.92
"525",400202303,"RCP45",2034,9,5.652666,16.92534,128.36
"526",400202303,"RCP45",2034,10,0.29419188,9.12194,85.78
"527",400202303,"RCP45",2034,11,-4.2439986,3.8673334,158.54
"528",400202303,"RCP45",2034,12,-15.17226,-5.23355,87.94
"529",400202303,"RCP45",2035,1,-19.21292,-9.65291,69.38
"530",400202303,"RCP45",2035,2,-15.7157,-4.846428,59.96
"531",400202303,"RCP45",2035,3,-11.237416,-0.1251628,48.02
"532",400202303,"RCP45",2035,4,-3.008666,7.59466,128.04
"533",400202303,"RCP45",2035,5,5.185806,16.97354,76.8
"534",400202303,"RCP45",2035,6,8.596,21.89,99
"535",400202303,"RCP45",2035,7,11.58582,24.91806,105.88
"536",400202303,"RCP45",2035,8,10.824512,22.78904,133.8
"537",400202303,"RCP45",2035,9,7.058,17.91932,135.76
"538",400202303,"RCP45",2035,10,0.0464522,10.449666,107.52
"539",400202303,"RCP45",2035,11,-4.624,3.567334,131.8
"540",400202303,"RCP45",2035,12,-14.592268,-5.767096,66.32
"541",400202303,"RCP45",2036,1,-19.4187,-8.107098,80.52
"542",400202303,"RCP45",2036,2,-16.66498,-5.494288,71.04
"543",400202303,"RCP45",2036,3,-10.032256,0.6799994,63.64
"544",400202303,"RCP45",2036,4,-2.68,7.641992,105.94
"545",400202303,"RCP45",2036,5,4.618708,18.05998,84.72
"546",400202303,"RCP45",2036,6,9.136672,22.516,90.52
"547",400202303,"RCP45",2036,7,12.03096,25.45418,90.72
"548",400202303,"RCP45",2036,8,11.63482,23.19034,124.92
"549",400202303,"RCP45",2036,9,6.469332,17.13198,109.74
"550",400202303,"RCP45",2036,10,0.42193434,8.924516,104.02
"551",400202303,"RCP45",2036,11,-4.840666,1.9673326,161.54
"552",400202303,"RCP45",2036,12,-14.21548,-4.963872,97.66
"553",400202303,"RCP45",2037,1,-19.34902,-8.512256,81.02
"554",400202303,"RCP45",2037,2,-16.7207,-6.927142,74.62
"555",400202303,"RCP45",2037,3,-10.596126,-0.0432254,45.04
"556",400202303,"RCP45",2037,4,-1.9073346,7.845334,105.92
"557",400202303,"RCP45",2037,5,3.84839,18.34322,120.72
"558",400202303,"RCP45",2037,6,8.948668,20.974,95.78
"559",400202303,"RCP45",2037,7,11.80772,24.81804,134.06
"560",400202303,"RCP45",2037,8,11.346444,23.03418,98.76
"561",400202303,"RCP45",2037,9,7.185334,17.67402,94.78
"562",400202303,"RCP45",2037,10,-0.356129,8.298078,97.9
"563",400202303,"RCP45",2037,11,-4.683998,3.352668,123.68
"564",400202303,"RCP45",2037,12,-12.80774,-4.825162,88.28
"565",400202303,"RCP45",2038,1,-18.81742,-8.360006,75.96
"566",400202303,"RCP45",2038,2,-18.23644,-6.884286,48.34
"567",400202303,"RCP45",2038,3,-10.392904,0.3451638,58.06
"568",400202303,"RCP45",2038,4,-4.198668,5.714666,97.42
"569",400202303,"RCP45",2038,5,3.234839,16.61226,104.28
"570",400202303,"RCP45",2038,6,8.456,22.38934,80.5
"571",400202303,"RCP45",2038,7,12.5071,25.11226,99.58
"572",400202303,"RCP45",2038,8,12.16194,23.71484,82.72
"573",400202303,"RCP45",2038,9,6.781332,17.77602,93.88
"574",400202303,"RCP45",2038,10,0.2922588,9.681946,104.72
"575",400202303,"RCP45",2038,11,-4.7060006,3.525334,155.16
"576",400202303,"RCP45",2038,12,-14.89872,-5.463224,115.42
"577",400202303,"RCP45",2039,1,-21.38516,-9.29677,54.62
"578",400202303,"RCP45",2039,2,-16.92142,-5.342144,49.36
"579",400202303,"RCP45",2039,3,-12.34904,0.04129128,44.12
"580",400202303,"RCP45",2039,4,-2.171998,7.795336,86.62
"581",400202303,"RCP45",2039,5,3.558064,17.7045,106.22
"582",400202303,"RCP45",2039,6,8.986666,22.32066,96.44
"583",400202303,"RCP45",2039,7,12.2516,25.00062,108.28
"584",400202303,"RCP45",2039,8,11.967732,23.4071,97.56
"585",400202303,"RCP45",2039,9,6.55467,17.54266,98.34
"586",400202303,"RCP45",2039,10,0.6477426,9.590978,98.22
"587",400202303,"RCP45",2039,11,-5.874666,2.059334,131.24
"588",400202303,"RCP45",2039,12,-15.29034,-5.388386,95.34
"589",400202303,"RCP45",2040,1,-17.91678,-8.42968,72.82
"590",400202303,"RCP45",2040,2,-17.14428,-6.262144,43.92
"591",400202303,"RCP45",2040,3,-10.766452,0.1238704,83.6
"592",400202303,"RCP45",2040,4,-3.661998,7.109334,89.18
"593",400202303,"RCP45",2040,5,4.049034,17.62776,83.08
"594",400202303,"RCP45",2040,6,9.246666,22.41,114.14
"595",400202303,"RCP45",2040,7,11.925164,24.68128,134.46
"596",400202303,"RCP45",2040,8,10.8716,23.04064,131.96
"597",400202303,"RCP45",2040,9,6.716002,18.11532,121.74
"598",400202303,"RCP45",2040,10,0.8651624,9.319364,103.7
"599",400202303,"RCP45",2040,11,-4.920002,2.858002,149.88
"600",400202303,"RCP45",2040,12,-13.70646,-4.215484,85.38
"601",400202303,"RCP45",2041,1,-18.87096,-8.733554,90.1
"602",400202303,"RCP45",2041,2,-16.26284,-4.397144,64.24
"603",400202303,"RCP45",2041,3,-11.576766,1.459355,91.34
"604",400202303,"RCP45",2041,4,-1.593332666,7.379342,89.48
"605",400202303,"RCP45",2041,5,3.211614,17.41226,79.5
"606",400202303,"RCP45",2041,6,9.011994,21.242,85.44
"607",400202303,"RCP45",2041,7,13.36904,26.84194,146.28
"608",400202303,"RCP45",2041,8,11.530986,24.01936,113.32
"609",400202303,"RCP45",2041,9,7.399334,18.49668,143.1
"610",400202303,"RCP45",2041,10,0.1103218,8.722578,106.64
"611",400202303,"RCP45",2041,11,-5.260002,2.823332,155.44
"612",400202303,"RCP45",2041,12,-13.743854,-4.892902,106.98
"613",400202303,"RCP45",2042,1,-16.99096,-7.561936,96.64
"614",400202303,"RCP45",2042,2,-15.60074,-3.886428,43.2
"615",400202303,"RCP45",2042,3,-9.887088,0.22258,26.28
"616",400202303,"RCP45",2042,4,-1.2326652,8.137994,83.2
"617",400202303,"RCP45",2042,5,4.882584,18.11356,99.54
"618",400202303,"RCP45",2042,6,8.556668,23.25332,83.62
"619",400202303,"RCP45",2042,7,12.50774,25.9716,142.92
"620",400202303,"RCP45",2042,8,11.31291,24.47418,179.28
"621",400202303,"RCP45",2042,9,6.338,17.45134,124.06
"622",400202303,"RCP45",2042,10,0.1587088,8.923228,112.46
"623",400202303,"RCP45",2042,11,-5.337334,2.1973326,148.3
"624",400202303,"RCP45",2042,12,-15.3942,-5.964516,123.64
"625",400202303,"RCP45",2043,1,-18.89936,-8.890326,96.4
"626",400202303,"RCP45",2043,2,-17.95716,-6.483572,56.48
"627",400202303,"RCP45",2043,3,-11.679992,-0.525806,36.16
"628",400202303,"RCP45",2043,4,-1.645336,7.496666,75.42
"629",400202303,"RCP45",2043,5,5.170324,17.90194,94.14
"630",400202303,"RCP45",2043,6,9.138666,21.65666,71.52
"631",400202303,"RCP45",2043,7,11.99804,25.34,114.9
"632",400202303,"RCP45",2043,8,11.74968,23.52194,115.34
"633",400202303,"RCP45",2043,9,6.221332,18.30068,117.04
"634",400202303,"RCP45",2043,10,0.49419256,8.978074,105.72
"635",400202303,"RCP45",2043,11,-4.770668,3.6879994,136.42
"636",400202303,"RCP45",2043,12,-12.711636,-4.967742,78.9
"637",400202303,"RCP45",2044,1,-17.86064,-7.359998,119.64
"638",400202303,"RCP45",2044,2,-13.201428,-1.6078558,97.18
"639",400202303,"RCP45",2044,3,-12.149024,-0.0767743,70.38
"640",400202303,"RCP45",2044,4,-1.0153348,8.168668,122.26
"641",400202303,"RCP45",2044,5,4.278064,17.60452,117.24
"642",400202303,"RCP45",2044,6,9.062674,23.158,77.66
"643",400202303,"RCP45",2044,7,12.61226,25.8097,174.56
"644",400202303,"RCP45",2044,8,11.340658,24.4987,130.04
"645",400202303,"RCP45",2044,9,6.601334,17.34268,140.4
"646",400202303,"RCP45",2044,10,0.3754846,9.770322,116.76
"647",400202303,"RCP45",2044,11,-4.404666,2.483334,142.64
"648",400202303,"RCP45",2044,12,-13.09676,-4.321292,109
"649",400202303,"RCP45",2045,1,-17.9813,-7.700644,85.56
"650",400202303,"RCP45",2045,2,-17.7,-4.877856,48.84
"651",400202303,"RCP45",2045,3,-12.591604,0.18580698,52.96
"652",400202303,"RCP45",2045,4,-1.61400134,7.83734,89.5
"653",400202303,"RCP45",2045,5,3.231612,15.36902,98.5
"654",400202303,"RCP45",2045,6,9.032666,22.47732,98.4
"655",400202303,"RCP45",2045,7,12.20452,24.96582,74.14
"656",400202303,"RCP45",2045,8,12.05226,23.79224,133.54
"657",400202303,"RCP45",2045,9,6.302,17.67934,153
"658",400202303,"RCP45",2045,10,0.0335476,9.083854,96.32
"659",400202303,"RCP45",2045,11,-5.788668,2.46,152.62
"660",400202303,"RCP45",2045,12,-14.1213,-4.412256,121.44
"661",400307001,"RCP45",1991,1,-25.3516,-12.8516,53.4
"662",400307001,"RCP45",1991,2,-20.3643,-6.45,46.5
"663",400307001,"RCP45",1991,3,-13.171,-1.8,120.9
"664",400307001,"RCP45",1991,4,-4.95333,5.94333,78.6
"665",400307001,"RCP45",1991,5,1.97419,14.9,95.1
"666",400307001,"RCP45",1991,6,8.26333,21.12,36.4
"667",400307001,"RCP45",1991,7,10.9323,23.0161,74.7
"668",400307001,"RCP45",1991,8,10.3935,21,143.4
"669",400307001,"RCP45",1991,9,3.48,13.4833,56.3
"670",400307001,"RCP45",1991,10,-0.854839,8.24839,138.6
"671",400307001,"RCP45",1991,11,-6.61,0.806667,19.7
"672",400307001,"RCP45",1991,12,-18.6516,-8.21935,36.4
"673",400307001,"RCP45",1992,1,-22.2774,-11.5419,79.2
"674",400307001,"RCP45",1992,2,-21.2655,-10.0172,57.1
"675",400307001,"RCP45",1992,3,-15.8677,-3.96129,78.7
"676",400307001,"RCP45",1992,4,-5.71,3.73667,72.8
"677",400307001,"RCP45",1992,5,1.28387,16.7129,26.9
"678",400307001,"RCP45",1992,6,6.81333,18.5833,122
"679",400307001,"RCP45",1992,7,7.45161,18.8871,182.3
"680",400307001,"RCP45",1992,8,8.8871,19.9097,121.1
"681",400307001,"RCP45",1992,9,5.17667,16.3167,64
"682",400307001,"RCP45",1992,10,-2.03871,5.70323,44.6
"683",400307001,"RCP45",1992,11,-8.98667,-1.05667,48.7
"684",400307001,"RCP45",1992,12,-15.9065,-6.80323,41.3
"685",400307001,"RCP45",1993,1,-23.3129,-11.1161,26.8
"686",400307001,"RCP45",1993,2,-26.0679,-13.1429,72.9
"687",400307001,"RCP45",1993,3,-15.8387,-1.56452,68.8
"688",400307001,"RCP45",1993,4,-4.22333,6.1,98.6
"689",400307001,"RCP45",1993,5,2.46452,13.8742,113.1
"690",400307001,"RCP45",1993,6,6.77333,19.9933,83.8
"691",400307001,"RCP45",1993,7,10.5806,22.071,107.7
"692",400307001,"RCP45",1993,8,10.0065,21.8129,88
"693",400307001,"RCP45",1993,9,3.6,15.19,80.5
"694",400307001,"RCP45",1993,10,-3.17419,4.96452,88.2
"695",400307001,"RCP45",1993,11,-9.6,-0.886667,64.1
"696",400307001,"RCP45",1993,12,-16.6452,-6.84839,63.9
"697",400307001,"RCP45",1994,1,-29.1387,-17.3,69.5
"698",400307001,"RCP45",1994,2,-23.5429,-10.6357,41.8
"699",400307001,"RCP45",1994,3,-13.1387,-1.51613,49.7
"700",400307001,"RCP45",1994,4,-6.06333,3.65333,60.7
"701",400307001,"RCP45",1994,5,0.270968,12.4194,94
"702",400307001,"RCP45",1994,6,9.57667,20.6933,167.1
"703",400307001,"RCP45",1994,7,11.7387,21.671,140.5
"704",400307001,"RCP45",1994,8,8.74194,19.1452,96.8
"705",400307001,"RCP45",1994,9,5.22333,14.8,76.8
"706",400307001,"RCP45",1994,10,0.83871,10.9452,39.4
"707",400307001,"RCP45",1994,11,-5.72667,2.68667,90.4
"708",400307001,"RCP45",1994,12,-13.1548,-4.8129,41.4
"709",400307001,"RCP45",1995,1,-16.2806,-7.44516,84.4
"710",400307001,"RCP45",1995,2,-21.3643,-10.6893,73.9
"711",400307001,"RCP45",1995,3,-11.5935,-1.42903,63.4
"712",400307001,"RCP45",1995,4,-6.81,2.93333,62.7
"713",400307001,"RCP45",1995,5,2.42258,12.8419,74.5
"714",400307001,"RCP45",1995,6,9.45333,22.4933,56.4
"715",400307001,"RCP45",1995,7,12.2742,24.229,64.9
"716",400307001,"RCP45",1995,8,10.3484,23.0968,62.5
"717",400307001,"RCP45",1995,9,2.87333,14.8933,58.1
"718",400307001,"RCP45",1995,10,1.20645,9.42258,107.3
"719",400307001,"RCP45",1995,11,-10.0967,-1.84,112.6
"720",400307001,"RCP45",1995,12,-17.4419,-8.27097,96.6
"721",400307001,"RCP45",1996,1,-22.371,-10.4548,78.5
"722",400307001,"RCP45",1996,2,-18.7345,-8.12414,83.8
"723",400307001,"RCP45",1996,3,-13.6548,-2.53871,20.4
"724",400307001,"RCP45",1996,4,-4.71667,3.91667,124.1
"725",400307001,"RCP45",1996,5,0.709677,12.0839,79.5
"726",400307001,"RCP45",1996,6,9.18667,20.97,73.1
"727",400307001,"RCP45",1996,7,10.5968,21,294.6
"728",400307001,"RCP45",1996,8,9.52581,21.1484,45.7
"729",400307001,"RCP45",1996,9,5.22333,15.25,138.3
"730",400307001,"RCP45",1996,10,-1.22903,6.93871,74.2
"731",400307001,"RCP45",1996,11,-7.71667,-0.18,82.9
"732",400307001,"RCP45",1996,12,-12.1258,-4.43871,101.2
"733",400307001,"RCP45",1997,1,-21.3484,-10.4194,125.8
"734",400307001,"RCP45",1997,2,-20.5964,-7.92857,84.6
"735",400307001,"RCP45",1997,3,-16.4484,-4.29355,30.6
"736",400307001,"RCP45",1997,4,-5.14,4.97333,27
"737",400307001,"RCP45",1997,5,0.854839,10.4065,112.4
"738",400307001,"RCP45",1997,6,7.55,20.6533,104.9
"739",400307001,"RCP45",1997,7,10.8935,22.3645,82.5
"740",400307001,"RCP45",1997,8,8.05484,18.9968,126.3
"741",400307001,"RCP45",1997,9,5.51333,14.48,115
"742",400307001,"RCP45",1997,10,-0.587097,8.07097,54.4
"743",400307001,"RCP45",1997,11,-8.31,0.00333333,114.9
"744",400307001,"RCP45",1997,12,-16.1452,-6.57742,75.6
"745",400307001,"RCP45",1998,1,-18.6387,-8.04516,77.5
"746",400307001,"RCP45",1998,2,-14.1964,-3.36071,75.3
"747",400307001,"RCP45",1998,3,-11.3129,-0.687097,131.3
"748",400307001,"RCP45",1998,4,-3.48,7.74667,51
"749",400307001,"RCP45",1998,5,4.33871,16.8677,46.8
"750",400307001,"RCP45",1998,6,7.58667,18.97,137.1
"751",400307001,"RCP45",1998,7,9.60968,21.3,153.9
"752",400307001,"RCP45",1998,8,7.98065,21.7129,87.2
"753",400307001,"RCP45",1998,9,6.17667,15.0733,107
"754",400307001,"RCP45",1998,10,0.709677,8.40323,96.3
"755",400307001,"RCP45",1998,11,-6.18333,0.726667,96.6
"756",400307001,"RCP45",1998,12,-15.1871,-4.48387,72.3
"757",400307001,"RCP45",1999,1,-21.9742,-8.84516,95.8
"758",400307001,"RCP45",1999,2,-16.7429,-4.62857,44.6
"759",400307001,"RCP45",1999,3,-10.6097,-0.122581,81.4
"760",400307001,"RCP45",1999,4,-3.67667,6.75667,25.3
"761",400307001,"RCP45",1999,5,3.68065,19.7452,73.4
"762",400307001,"RCP45",1999,6,9.00333,22.61,97.8
"763",400307001,"RCP45",1999,7,11.5419,21.9774,142.1
"764",400307001,"RCP45",1999,8,10.1484,20.6419,59.7
"765",400307001,"RCP45",1999,9,8.84667,18.8033,92.74
"766",400307001,"RCP45",1999,10,-0.974194,6.53871,207.7
"767",400307001,"RCP45",1999,11,-5.01,3.10333,102.4
"768",400307001,"RCP45",1999,12,-12.3065,-3.76774,86.54
"769",400307001,"RCP45",2000,1,-20.5129,-10.8452,102.5
"770",400307001,"RCP45",2000,2,-18.9172,-6.97241,67.8
"771",400307001,"RCP45",2000,3,-8.50968,1.12903,75.1
"772",400307001,"RCP45",2000,4,-4.66667,3.32,135.2
"773",400307001,"RCP45",2000,5,1.93226,12.2613,117.3
"774",400307001,"RCP45",2000,6,6.61,17.4767,56
"775",400307001,"RCP45",2000,7,10.1194,20.1226,85.6
"776",400307001,"RCP45",2000,8,10.5194,19.2903,97
"777",400307001,"RCP45",2000,9,5.18667,13.36,72.9
"778",400307001,"RCP45",2000,10,0.016129,7.44839,60.5
"779",400307001,"RCP45",2000,11,-3.55667,1.04,57.4
"780",400307001,"RCP45",2000,12,-16.8419,-8.7,68.4
"781",400307001,"RCP45",2001,1,-18.84708,-9.94838,28.9
"782",400307001,"RCP45",2001,2,-20.2607,-7.85357,75.9
"783",400307001,"RCP45",2001,3,-13.0742,-2.32581,84.6
"784",400307001,"RCP45",2001,4,-4.71667,6.64333,33.5
"785",400307001,"RCP45",2001,5,4,18.171,66.9
"786",400307001,"RCP45",2001,6,8.49667,20.65,87.5
"787",400307001,"RCP45",2001,7,10.429,21.6677,132.1
"788",400307001,"RCP45",2001,8,11.2194,22.5903,73.9
"789",400307001,"RCP45",2001,9,6.72,17.44,77.6
"790",400307001,"RCP45",2001,10,1.3,9.39677,116.8
"791",400307001,"RCP45",2001,11,-4.73333,2.47333,57.1
"792",400307001,"RCP45",2001,12,-10.0677,-2.49355,34.3
"793",400307001,"RCP45",2002,1,-17.4194,-8.19677,43.7
"794",400307001,"RCP45",2002,2,-17.6429,-7.03571,138.6
"795",400307001,"RCP45",2002,3,-14.1935,-2.67097,100.7
"796",400307001,"RCP45",2002,4,-4.46333,4.59,108
"797",400307001,"RCP45",2002,5,0.658065,11.371,86.3
"798",400307001,"RCP45",2002,6,6.37667,17.2733,53.3
"799",400307001,"RCP45",2002,7,10.6387,20.2355,94.1
"800",400307001,"RCP45",2002,8,10.6419,21.3,44.1
"801",400307001,"RCP45",2002,9,6.39,16,92.7
"802",400307001,"RCP45",2002,10,-0.951613,5.6871,70.6
"803",400307001,"RCP45",2002,11,-7.79,-1.99,90.86
"804",400307001,"RCP45",2002,12,-13.2806,-5.68387,27
"805",400307001,"RCP45",2003,1,-21.4194,-13.0452,8.4
"806",400307001,"RCP45",2003,2,-21.5786,-10.7179,52
"807",400307001,"RCP45",2003,3,-14.9419,-3.37097,32.1
"808",400307001,"RCP45",2003,4,-7.53,2.27333,94.2
"809",400307001,"RCP45",2003,5,1.88387,12.3226,57.4
"810",400307001,"RCP45",2003,6,7.44,19.9333,60.9
"811",400307001,"RCP45",2003,7,10.7452,19.4806,92.7
"812",400307001,"RCP45",2003,8,10.0452,19.2645,156.1
"813",400307001,"RCP45",2003,9,7.63,18.02,54.7
"814",400307001,"RCP45",2003,10,0.309677,7.1129,150.9
"815",400307001,"RCP45",2003,11,-5.51667,0.733333,84
"816",400307001,"RCP45",2003,12,-12.8097,-5.16129,272.8
"817",400307001,"RCP45",2004,1,-23.629,-14.5774,100.5
"818",400307001,"RCP45",2004,2,-17.0897,-7.03793,144.4
"819",400307001,"RCP45",2004,3,-12.0194,-1.13548,76
"820",400307001,"RCP45",2004,4,-5.07333,3.48333,69.7
"821",400307001,"RCP45",2004,5,0.564516,10.3226,102.2
"822",400307001,"RCP45",2004,6,5.90333,15.97,211.9
"823",400307001,"RCP45",2004,7,11.5903,20.8613,156.1
"824",400307001,"RCP45",2004,8,10.0806,18.8677,139.8
"825",400307001,"RCP45",2004,9,5.99333,15.0867,119.1
"826",400307001,"RCP45",2004,10,0.690323,8.67097,66
"827",400307001,"RCP45",2004,11,-6.24,-0.22,72.5
"828",400307001,"RCP45",2004,12,-18.0871,-8.29355,111.8
"829",400307001,"RCP45",2005,1,-24.1032,-11.9742,27.5
"830",400307001,"RCP45",2005,2,-16.3214,-6.15,50.4
"831",400307001,"RCP45",2005,3,-12.5194,-2.58387,70.3
"832",400307001,"RCP45",2005,4,-3.23,5.54,130.5
"833",400307001,"RCP45",2005,5,1.79677,10.7645,106.8
"834",400307001,"RCP45",2005,6,8.22667,19.7267,139.8
"835",400307001,"RCP45",2005,7,10.4839,22.7355,99.3
"836",400307001,"RCP45",2005,8,9.00645,19.9903,160.4
"837",400307001,"RCP45",2005,9,6.71667,15.68,122.7
"838",400307001,"RCP45",2005,10,1.98387,8.47419,87.6
"839",400307001,"RCP45",2005,11,-6.20333,0.24,99.7
"840",400307001,"RCP45",2005,12,-14.6452,-7.45806,76
"841",400307001,"RCP45",2006,1,-15.5806,-6.33871,106.5
"842",400307001,"RCP45",2006,2,-18.7286,-9.34286,86
"843",400307001,"RCP45",2006,3,-9.89032,-0.687097,60.2
"844",400307001,"RCP45",2006,4,-3.68333,6.48333,72.7
"845",400307001,"RCP45",2006,5,3.40645,13.1677,72.4
"846",400307001,"RCP45",2006,6,9.11,19.95,67.3
"847",400307001,"RCP45",2006,7,10.7258,20.9774,94.5
"848",400307001,"RCP45",2006,8,8.6129,18.7161,43
"849",400307001,"RCP45",2006,9,5.2,14.8233,104.5
"850",400307001,"RCP45",2006,10,0.0806452,6.80323,160.8
"851",400307001,"RCP45",2006,11,-3.49667,2.91333,95.2
"852",400307001,"RCP45",2006,12,-11.071,-3.27097,64.5
"853",400307001,"RCP45",2007,1,-17.7032,-8.60323,50.5
"854",400307001,"RCP45",2007,2,-21.8571,-11.3821,56
