Veg_Pot;ess;Espece;GrEspece;awood;bwood;cwood;abark;bbark;cbark;abranche;bbranche;cbranche;afoliage;bfoliage;cfoliage
RC3;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RE1;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RE2;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RE3;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RP1;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RS1;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RS2;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RS3;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RS5;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RT1;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
ME1;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FEX;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FEY;all;NA;F0R;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FC1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE2;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE3;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE4;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE5;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE6;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FO1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MF1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MJ1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MJ2;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS2;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS6;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RB1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RB5;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RC3;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE2;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE3;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RP1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS2;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS3;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS5;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RT1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
ME1;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FEX;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FEY;feuillus;NA;PRP;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FC1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE2;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE3;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE4;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE5;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE6;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FO1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MF1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MJ1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MJ2;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS2;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS6;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RB1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RB5;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RC3;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE2;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE3;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RP1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS2;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS3;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS5;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RT1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
ME1;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FEX;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FEY;feuillus;NA;SAL;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FC1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE2;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE3;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE4;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE5;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FE6;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FO1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MF1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MJ1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MJ2;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS2;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
MS6;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RB1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RB5;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RC3;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE2;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RE3;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RP1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS2;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS3;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RS5;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
RT1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
ME1;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FEX;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FEY;feuillus;NA;SOA;0.035918;2.026281;0.698658;0.009407;1.867652;0.698475;0.043294;2.681722;-0.57314;0.08591;1.848476;-0.53834
FC1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FE1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FE2;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FE3;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FE4;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FE5;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FE6;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FO1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
MF1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
MJ1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
MJ2;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
MS1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
MS2;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
MS6;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RB1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RB5;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RC3;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RE1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RE2;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RE3;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RP1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RS1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RS2;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RS3;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RS5;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
RT1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
ME1;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FEX;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
FEY;all;NA;AUT;0.034798;1.923542;0.782913;0.013894;1.542949;0.818898;0.034578;2.670562;-0.60334;0.182178;2.286353;-1.12032
