Annee;PlacetteID;origTreeID;Espece;GrEspece;Etat;Nombre;DHPcm;Veg_Pot;Type_Eco;reg_eco;Altitude;PTot;TMoy;milieu;sdom_bio;hauteur_pred;vol_dm3
2054;P700200801;14;EPN;EPX;vivant;0.688143662;22.72581349;RS2;RS21;5c;481;881.3333333;4.3;1;5O;27.01046698;473.7674002
2054;P700200801;15;PET;PEU;vivant;0.22509729;12.98703677;RS2;RS21;5c;481;881.3333333;4.3;1;5O;24.48346753;112.7519055
2054;P700200801;16;BOP;BOP;vivant;0.548405074;12.90644634;RS2;RS21;5c;481;881.3333333;4.3;1;5O;19.8820094;89.45406429
2054;P700200801;17;PET;PEU;vivant;0.46802491;18.74483985;RS2;RS21;5c;481;881.3333333;4.3;1;5O;28.34814268;320.5294542
2054;P700200801;18;BOJ;BOJ;vivant;0.680805786;24.38856451;RS2;RS21;5c;481;881.3333333;4.3;1;5O;27.91939204;563.1927462
2054;P700200801;19;PET;PEU;vivant;0.268358244;13.76387499;RS2;RS21;5c;481;881.3333333;4.3;1;5O;25.09546499;135.3642239
2054;P700200801;20;PET;PEU;vivant;0.480515605;19.09220825;RS2;RS21;5c;481;881.3333333;4.3;1;5O;28.53940738;336.1172175
2054;P700200801;22;BOJ;BOJ;vivant;0.598635627;23.51260658;RS2;RS21;5c;481;881.3333333;4.3;1;5O;30.66574124;565.8670612
2054;P700200801;23;PET;PEU;vivant;0.388011232;16.42466928;RS2;RS21;5c;481;881.3333333;4.3;1;5O;26.96150902;225.4592287
2054;P700200801;24;BOP;BOP;vivant;0.551164343;13.0149703;RS2;RS21;5c;481;881.3333333;4.3;1;5O;19.94948213;91.89731863
2054;P700200801;25;BOP;BOP;vivant;0.574551083;14.41343265;RS2;RS21;5c;481;881.3333333;4.3;1;5O;20.77476363;125.6309994
2054;P700200801;26;EPN;EPX;vivant;0.714616534;19.4973952;RS2;RS21;5c;481;881.3333333;4.3;1;5O;25.0572085;321.6297755
2054;P700200801;27;EPN;EPX;vivant;0.71000807;20.43577747;RS2;RS21;5c;481;881.3333333;4.3;1;5O;25.65293516;362.9118419
2054;P700200801;28;EPN;EPX;vivant;0.701696332;21.50928962;RS2;RS21;5c;481;881.3333333;4.3;1;5O;26.30554177;413.0951946
