PlacetteID;Latitude;Longitude;Altitude;Sdom_Bio;Reg_Eco;Type_Eco;Cl_Drai;Espece;Etat;DHPcm;Nombre;Hauteur;Annee;Type_Eco_Photo;Age;Veg_Pot;origTreeID;sand_015cm;Pente;cec_015cm;Exposition;TMoy;PTot
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;EPN;10;12;11;NA;2000;RS22;120;RS3;15;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;EPN;10;10;8;NA;2000;RS22;120;RS3;16;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;SAB;10;10;1;NA;2000;RS22;120;RS3;17;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;26;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;24;1;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;22;3;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;20;1;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;18;12;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;SAB;10;18;1;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;16;8;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;SAB;10;16;1;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;14;7;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;BOP;10;12;1;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;12;9;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;BOP;10;10;7;NA;2000;RS22;50;RS2;12;60;5;5;5;5;900
8900403;49.906968;-70.460864;457;5O;5b;RS23;20;EPN;10;10;4;NA;2000;RS22;50;RS2;13;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;EPN;10;28;1;NA;2000;RE24;70;RS2;1;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;EPN;10;24;1;NA;2000;RE24;70;RS2;2;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;EPN;10;20;1;NA;2000;RE24;70;RS2;3;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;EPN;10;18;1;NA;2000;RE24;70;RS2;4;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;EPN;10;16;4;NA;2000;RE24;70;RS2;5;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;EPN;10;14;9;NA;2000;RE24;70;RS2;6;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;EPN;10;12;26;NA;2000;RE24;70;RS2;7;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;SAB;10;12;1;NA;2000;RE24;70;RS2;8;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;SAB;10;12;1;NA;2000;RE24;70;RS2;9;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;EPN;10;10;49;NA;2000;RE24;70;RS2;10;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;SAB;10;10;2;NA;2000;RE24;70;RS2;11;60;5;5;5;5;900
8900601;49.925873;-70.614542;412;5O;5b;RS24;30;SAB;10;10;1;NA;2000;RE24;70;RS2;12;60;5;5;5;5;900
8900901;49.928235;-70.674204;396;5O;5b;RS26;40;EPN;10;24;2;NA;2000;RE21;120;RS2;1;60;5;5;5;5;900
8900901;49.928235;-70.674204;396;5O;5b;RS26;40;EPN;10;20;4;NA;2000;RE21;120;RS2;2;60;5;5;5;5;900
8900901;49.928235;-70.674204;396;5O;5b;RS26;40;EPN;10;18;2;NA;2000;RE21;120;RS2;3;60;5;5;5;5;900
8900901;49.928235;-70.674204;396;5O;5b;RS26;40;EPN;10;16;5;NA;2000;RE21;120;RS2;4;60;5;5;5;5;900
8900901;49.928235;-70.674204;396;5O;5b;RS26;40;SAB;10;16;1;NA;2000;RE21;120;RS2;5;60;5;5;5;5;900
8900901;49.928235;-70.674204;396;5O;5b;RS26;40;EPN;10;14;6;NA;2000;RE21;120;RS2;6;60;5;5;5;5;900
8900901;49.928235;-70.674204;396;5O;5b;RS26;40;EPN;10;12;5;NA;2000;RE21;120;RS2;7;60;5;5;5;5;900
8900901;49.928235;-70.674204;396;5O;5b;RS26;40;EPN;10;10;7;NA;2000;RE21;120;RS2;8;60;5;5;5;5;900
8901104;49.899812;-70.662534;417;5O;5b;RS22;30;PIG;10;22;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8901104;49.899812;-70.662534;417;5O;5b;RS22;30;EPN;10;20;2;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8901104;49.899812;-70.662534;417;5O;5b;RS22;30;EPN;10;18;3;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8901104;49.899812;-70.662534;417;5O;5b;RS22;30;EPN;10;16;2;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8901104;49.899812;-70.662534;417;5O;5b;RS22;30;EPN;10;14;3;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8901104;49.899812;-70.662534;417;5O;5b;RS22;30;EPN;10;12;7;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8901104;49.899812;-70.662534;417;5O;5b;RS22;30;PIG;10;12;1;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8901104;49.899812;-70.662534;417;5O;5b;RS22;30;EPN;10;10;13;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8901501;49.882896;-70.704112;412;5O;5b;RS21;20;EPN;10;18;5;NA;2000;RE21;50;RS2;1;60;5;5;5;5;900
8901501;49.882896;-70.704112;412;5O;5b;RS21;20;EPN;10;16;2;NA;2000;RE21;50;RS2;2;60;5;5;5;5;900
8901501;49.882896;-70.704112;412;5O;5b;RS21;20;EPN;10;12;4;NA;2000;RE21;50;RS2;3;60;5;5;5;5;900
8901501;49.882896;-70.704112;412;5O;5b;RS21;20;EPN;10;10;11;NA;2000;RE21;50;RS2;4;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;EPN;10;26;3;NA;2000;RE21;120;RS2;1;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;EPN;10;24;3;NA;2000;RE21;120;RS2;2;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;EPN;10;22;3;NA;2000;RE21;120;RS2;3;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;BOP;10;20;1;NA;2000;RE21;120;RS2;4;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;EPN;10;20;4;NA;2000;RE21;120;RS2;5;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;EPN;10;18;7;NA;2000;RE21;120;RS2;6;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;BOP;10;16;1;NA;2000;RE21;120;RS2;7;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;EPN;10;16;8;NA;2000;RE21;120;RS2;8;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;EPN;10;14;9;NA;2000;RE21;120;RS2;9;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;BOP;10;12;1;NA;2000;RE21;120;RS2;10;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;EPN;10;12;2;NA;2000;RE21;120;RS2;11;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;BOP;10;10;4;NA;2000;RE21;120;RS2;12;60;5;5;5;5;900
8901701;49.920422;-70.701736;409;5O;5b;RS24;40;SAB;10;10;6;NA;2000;RE21;120;RS2;13;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;32;1;NA;2000;RE21;120;RS2;1;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;24;1;NA;2000;RE21;120;RS2;2;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;SAB;10;24;1;NA;2000;RE21;120;RS2;3;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;22;3;NA;2000;RE21;120;RS2;4;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;SAB;10;22;1;NA;2000;RE21;120;RS2;5;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;20;2;NA;2000;RE21;120;RS2;6;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;18;5;NA;2000;RE21;120;RS2;7;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;SAB;10;18;1;NA;2000;RE21;120;RS2;8;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;16;4;NA;2000;RE21;120;RS2;9;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;SAB;10;16;3;NA;2000;RE21;120;RS2;10;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;14;4;NA;2000;RE21;120;RS2;11;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;SAB;10;14;1;NA;2000;RE21;120;RS2;12;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;12;4;NA;2000;RE21;120;RS2;13;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;SAB;10;12;3;NA;2000;RE21;120;RS2;14;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;EPN;10;10;3;NA;2000;RE21;120;RS2;15;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;SAB;10;10;10;NA;2000;RE21;120;RS2;16;60;5;5;5;5;900
8901702;49.920571;-70.698812;409;5O;5b;RS21;10;SAB;10;10;1;NA;2000;RE21;120;RS2;17;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;EPB;10;16;1;NA;2000;RS21;10;RS2;1;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;SAB;10;16;1;NA;2000;RS21;10;RS2;2;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;EPB;10;14;2;NA;2000;RS21;10;RS2;3;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;SAB;10;14;1;NA;2000;RS21;10;RS2;4;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;EPN;10;12;1;NA;2000;RS21;10;RS2;5;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;SAB;10;12;4;NA;2000;RS21;10;RS2;6;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;EPB;10;10;3;NA;2000;RS21;10;RS2;7;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;EPN;10;10;1;NA;2000;RS21;10;RS2;8;60;5;5;5;5;900
8902201;49.758605;-70.989404;282;5O;5b;RS25;40;SAB;10;10;5;NA;2000;RS21;10;RS2;9;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPB;10;30;1;NA;2000;RS22;70;RS2;1;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPB;10;26;1;NA;2000;RS22;70;RS2;2;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPN;10;22;2;NA;2000;RS22;70;RS2;3;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPN;10;20;6;NA;2000;RS22;70;RS2;4;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;20;1;NA;2000;RS22;70;RS2;5;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPN;10;18;4;NA;2000;RS22;70;RS2;6;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;18;3;NA;2000;RS22;70;RS2;7;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPN;10;16;5;NA;2000;RS22;70;RS2;8;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;16;1;NA;2000;RS22;70;RS2;9;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;16;1;NA;2000;RS22;70;RS2;10;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;BOP;10;14;1;NA;2000;RS22;70;RS2;11;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPN;10;14;6;NA;2000;RS22;70;RS2;12;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;14;7;NA;2000;RS22;70;RS2;13;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPN;10;12;8;NA;2000;RS22;70;RS2;14;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;12;10;NA;2000;RS22;70;RS2;15;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPB;10;10;1;NA;2000;RS22;70;RS2;16;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;EPN;10;10;5;NA;2000;RS22;70;RS2;17;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;10;14;NA;2000;RS22;70;RS2;18;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;10;4;NA;2000;RS22;70;RS2;19;60;5;5;5;5;900
8902702;49.775597;-70.774515;492;5O;5b;RS22;30;SAB;10;10;1;NA;2000;RS22;70;RS2;20;60;5;5;5;5;900
8902801;49.812634;-70.789245;472;5O;5b;RS26;40;EPN;10;24;1;NA;2000;RS25;JIN;RS2;1;60;5;5;5;5;900
8902801;49.812634;-70.789245;472;5O;5b;RS26;40;SAB;10;20;1;NA;2000;RS25;JIN;RS2;2;60;5;5;5;5;900
8902801;49.812634;-70.789245;472;5O;5b;RS26;40;SAB;10;16;1;NA;2000;RS25;JIN;RS2;3;60;5;5;5;5;900
8902801;49.812634;-70.789245;472;5O;5b;RS26;40;SAB;10;14;2;NA;2000;RS25;JIN;RS2;4;60;5;5;5;5;900
8902801;49.812634;-70.789245;472;5O;5b;RS26;40;EPN;10;12;1;NA;2000;RS25;JIN;RS2;5;60;5;5;5;5;900
8902801;49.812634;-70.789245;472;5O;5b;RS26;40;SAB;10;12;5;NA;2000;RS25;JIN;RS2;6;60;5;5;5;5;900
8902801;49.812634;-70.789245;472;5O;5b;RS26;40;EPN;10;10;1;NA;2000;RS25;JIN;RS2;7;60;5;5;5;5;900
8902801;49.812634;-70.789245;472;5O;5b;RS26;40;SAB;10;10;14;NA;2000;RS25;JIN;RS2;8;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;EPN;10;32;1;NA;2000;RS25;120;RS2;1;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;EPN;10;26;1;NA;2000;RS25;120;RS2;2;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;26;1;NA;2000;RS25;120;RS2;3;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;EPN;10;24;1;NA;2000;RS25;120;RS2;4;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;24;1;NA;2000;RS25;120;RS2;5;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;BOP;10;22;1;NA;2000;RS25;120;RS2;6;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;EPN;10;22;1;NA;2000;RS25;120;RS2;7;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;22;1;NA;2000;RS25;120;RS2;8;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;BOP;10;20;1;NA;2000;RS25;120;RS2;9;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;EPN;10;20;2;NA;2000;RS25;120;RS2;10;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;20;1;NA;2000;RS25;120;RS2;11;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;EPN;10;18;1;NA;2000;RS25;120;RS2;12;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;18;3;NA;2000;RS25;120;RS2;13;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;BOP;10;16;1;NA;2000;RS25;120;RS2;14;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;EPN;10;16;1;NA;2000;RS25;120;RS2;15;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;16;6;NA;2000;RS25;120;RS2;16;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;BOP;10;14;1;NA;2000;RS25;120;RS2;17;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;EPN;10;14;1;NA;2000;RS25;120;RS2;18;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;14;3;NA;2000;RS25;120;RS2;19;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;BOP;10;12;1;NA;2000;RS25;120;RS2;20;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;12;3;NA;2000;RS25;120;RS2;21;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;BOP;10;10;2;NA;2000;RS25;120;RS2;22;60;5;5;5;5;900
8902804;49.811989;-70.784558;502;5O;5b;RS21;20;SAB;10;10;2;NA;2000;RS25;120;RS2;23;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;BOP;10;26;1;NA;2000;RS22;VIN;RS2;1;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;EPN;10;24;2;NA;2000;RS22;VIN;RS2;2;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;BOP;10;22;1;NA;2000;RS22;VIN;RS2;3;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;EPN;10;22;1;NA;2000;RS22;VIN;RS2;4;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;SAB;10;22;2;NA;2000;RS22;VIN;RS2;5;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;EPN;10;20;1;NA;2000;RS22;VIN;RS2;6;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;SAB;10;20;4;NA;2000;RS22;VIN;RS2;7;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;SAB;10;18;3;NA;2000;RS22;VIN;RS2;8;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;BOP;10;16;2;NA;2000;RS22;VIN;RS2;9;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;SAB;10;16;4;NA;2000;RS22;VIN;RS2;10;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;BOP;10;14;2;NA;2000;RS22;VIN;RS2;11;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;SAB;10;14;3;NA;2000;RS22;VIN;RS2;12;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;BOP;10;12;4;NA;2000;RS22;VIN;RS2;13;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;SAB;10;12;1;NA;2000;RS22;VIN;RS2;14;60;5;5;5;5;900
8902805;49.810732;-70.784009;496;5O;5b;RS25;40;SAB;10;10;5;NA;2000;RS22;VIN;RS2;15;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;EPN;10;22;4;NA;2000;RE38;120;RS2;1;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;EPN;10;20;4;NA;2000;RE38;120;RS2;2;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;SAB;10;18;1;NA;2000;RE38;120;RS2;3;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;EPN;10;16;5;NA;2000;RE38;120;RS2;4;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;SAB;10;16;1;NA;2000;RE38;120;RS2;5;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;EPN;10;14;5;NA;2000;RE38;120;RS2;6;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;SAB;10;14;2;NA;2000;RE38;120;RS2;7;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;EPN;10;12;8;NA;2000;RE38;120;RS2;8;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;SAB;10;12;6;NA;2000;RE38;120;RS2;9;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;SAB;10;12;1;NA;2000;RE38;120;RS2;10;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;SAB;10;12;1;NA;2000;RE38;120;RS2;11;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;EPN;10;10;5;NA;2000;RE38;120;RS2;12;60;5;5;5;5;900
8902903;49.871367;-70.714915;408;5O;5b;RS25;30;SAB;10;10;5;NA;2000;RE38;120;RS2;13;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;EPN;10;32;1;NA;2000;RS22M;VIN;RS2;1;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;EPN;10;22;1;NA;2000;RS22M;VIN;RS2;2;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;SAB;10;22;1;NA;2000;RS22M;VIN;RS2;3;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;SAB;10;18;2;NA;2000;RS22M;VIN;RS2;4;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;SAB;10;16;3;NA;2000;RS22M;VIN;RS2;5;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;SAB;10;14;5;NA;2000;RS22M;VIN;RS2;6;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;BOP;10;12;1;NA;2000;RS22M;VIN;RS2;7;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;EPN;10;12;2;NA;2000;RS22M;VIN;RS2;8;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;SAB;10;12;5;NA;2000;RS22M;VIN;RS2;9;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;EPN;10;10;1;NA;2000;RS22M;VIN;RS2;10;60;5;5;5;5;900
8904101;49.753551;-70.491479;546;5O;5b;RS26;30;SAB;10;10;8;NA;2000;RS22M;VIN;RS2;11;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;24;1;NA;2000;RS22;VIN;RS2;1;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;EPN;10;22;1;NA;2000;RS22;VIN;RS2;2;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;BOP;10;20;1;NA;2000;RS22;VIN;RS2;3;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;EPN;10;20;2;NA;2000;RS22;VIN;RS2;4;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;BOP;10;18;1;NA;2000;RS22;VIN;RS2;5;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;EPN;10;18;2;NA;2000;RS22;VIN;RS2;6;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;18;4;NA;2000;RS22;VIN;RS2;7;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;18;1;NA;2000;RS22;VIN;RS2;8;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;16;3;NA;2000;RS22;VIN;RS2;9;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;16;1;NA;2000;RS22;VIN;RS2;10;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;EPN;10;14;2;NA;2000;RS22;VIN;RS2;11;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;14;7;NA;2000;RS22;VIN;RS2;12;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;BOP;10;12;2;NA;2000;RS22;VIN;RS2;13;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;EPN;10;12;2;NA;2000;RS22;VIN;RS2;14;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;12;7;NA;2000;RS22;VIN;RS2;15;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;EPN;10;10;6;NA;2000;RS22;VIN;RS2;16;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;10;4;NA;2000;RS22;VIN;RS2;17;60;5;5;5;5;900
8904301;49.767289;-70.482009;447;5O;5b;RS22;30;SAB;10;10;1;NA;2000;RS22;VIN;RS2;18;60;5;5;5;5;900
8904302;49.770275;-70.484492;474;5O;5b;RS25;40;EPN;10;24;1;NA;2000;RS22;120;RS2;1;60;5;5;5;5;900
8904302;49.770275;-70.484492;474;5O;5b;RS25;40;SAB;10;24;1;NA;2000;RS22;120;RS2;2;60;5;5;5;5;900
8904302;49.770275;-70.484492;474;5O;5b;RS25;40;BOP;10;22;1;NA;2000;RS22;120;RS2;3;60;5;5;5;5;900
8904302;49.770275;-70.484492;474;5O;5b;RS25;40;EPN;10;20;1;NA;2000;RS22;120;RS2;4;60;5;5;5;5;900
