reg_eco;PlacetteID;rcp;Mois;Latitude;Altitude;Tmin;Tmax;Radiation;PTot;Vent2;Annee
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2012
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2012
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2012
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2012
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2012
5c;P700200801;RCP45;3;48.134455;481;-13.8;-0.333333333;14.69032258;37.73333333;2.175925926;2013
5c;P700200801;RCP45;1;48.134455;481;-21.03333333;-8.833333333;6.319354839;53.73333333;2.018518519;2013
5c;P700200801;RCP45;4;48.134455;481;-4.833333333;7.3;19.29111111;61.93333333;2.37037037;2013
5c;P700200801;RCP45;2;48.134455;481;-20.13333333;-6.9;9.342222222;42.63333333;2.037037037;2013
5c;P700200801;RCP45;5;48.134455;481;2.466666667;16.2;22.22688172;88.56666667;2.194444444;2013
5c;P700200801;RCP45;6;48.134455;481;8;21.3;21.44222222;78.36666667;2;2013
5c;P700200801;RCP45;7;48.134455;481;11.26666667;23.56666667;19.08924731;98.83333333;1.888888889;2013
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2013
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2013
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2013
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2013
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2013
5c;P700200801;RCP45;3;48.134455;481;-13.8;-0.333333333;14.69032258;37.73333333;2.175925926;2014
5c;P700200801;RCP45;1;48.134455;481;-21.03333333;-8.833333333;6.319354839;53.73333333;2.018518519;2014
5c;P700200801;RCP45;4;48.134455;481;-4.833333333;7.3;19.29111111;61.93333333;2.37037037;2014
5c;P700200801;RCP45;2;48.134455;481;-20.13333333;-6.9;9.342222222;42.63333333;2.037037037;2014
5c;P700200801;RCP45;5;48.134455;481;2.466666667;16.2;22.22688172;88.56666667;2.194444444;2014
5c;P700200801;RCP45;6;48.134455;481;8;21.3;21.44222222;78.36666667;2;2014
5c;P700200801;RCP45;7;48.134455;481;11.26666667;23.56666667;19.08924731;98.83333333;1.888888889;2014
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2014
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2014
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2014
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2014
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2014
5c;P700200801;RCP45;3;48.134455;481;-13.8;-0.333333333;14.69032258;37.73333333;2.175925926;2015
5c;P700200801;RCP45;1;48.134455;481;-21.03333333;-8.833333333;6.319354839;53.73333333;2.018518519;2015
5c;P700200801;RCP45;4;48.134455;481;-4.833333333;7.3;19.29111111;61.93333333;2.37037037;2015
5c;P700200801;RCP45;2;48.134455;481;-20.13333333;-6.9;9.342222222;42.63333333;2.037037037;2015
5c;P700200801;RCP45;5;48.134455;481;2.466666667;16.2;22.22688172;88.56666667;2.194444444;2015
5c;P700200801;RCP45;6;48.134455;481;8;21.3;21.44222222;78.36666667;2;2015
5c;P700200801;RCP45;7;48.134455;481;11.26666667;23.56666667;19.08924731;98.83333333;1.888888889;2015
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2015
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2015
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2015
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2015
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2015
5c;P700200801;RCP45;3;48.134455;481;-13.8;-0.333333333;14.69032258;37.73333333;2.175925926;2016
5c;P700200801;RCP45;1;48.134455;481;-21.03333333;-8.833333333;6.319354839;53.73333333;2.018518519;2016
5c;P700200801;RCP45;4;48.134455;481;-4.833333333;7.3;19.29111111;61.93333333;2.37037037;2016
5c;P700200801;RCP45;2;48.134455;481;-20.13333333;-6.9;9.342222222;42.63333333;2.037037037;2016
5c;P700200801;RCP45;5;48.134455;481;2.466666667;16.2;22.22688172;88.56666667;2.194444444;2016
5c;P700200801;RCP45;6;48.134455;481;8;21.3;21.44222222;78.36666667;2;2016
5c;P700200801;RCP45;7;48.134455;481;11.26666667;23.56666667;19.08924731;98.83333333;1.888888889;2016
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2016
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2016
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2016
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2016
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2016
5c;P700200801;RCP45;3;48.134455;481;-13.8;-0.333333333;14.69032258;37.73333333;2.175925926;2017
5c;P700200801;RCP45;1;48.134455;481;-21.03333333;-8.833333333;6.319354839;53.73333333;2.018518519;2017
5c;P700200801;RCP45;4;48.134455;481;-4.833333333;7.3;19.29111111;61.93333333;2.37037037;2017
5c;P700200801;RCP45;2;48.134455;481;-20.13333333;-6.9;9.342222222;42.63333333;2.037037037;2017
5c;P700200801;RCP45;5;48.134455;481;2.466666667;16.2;22.22688172;88.56666667;2.194444444;2017
5c;P700200801;RCP45;6;48.134455;481;8;21.3;21.44222222;78.36666667;2;2017
5c;P700200801;RCP45;7;48.134455;481;11.26666667;23.56666667;19.08924731;98.83333333;1.888888889;2017
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2017
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2017
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2017
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2017
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2017
5c;P700200801;RCP45;3;48.134455;481;-13.8;-0.333333333;14.69032258;37.73333333;2.175925926;2018
5c;P700200801;RCP45;1;48.134455;481;-21.03333333;-8.833333333;6.319354839;53.73333333;2.018518519;2018
5c;P700200801;RCP45;4;48.134455;481;-4.833333333;7.3;19.29111111;61.93333333;2.37037037;2018
5c;P700200801;RCP45;2;48.134455;481;-20.13333333;-6.9;9.342222222;42.63333333;2.037037037;2018
5c;P700200801;RCP45;5;48.134455;481;2.466666667;16.2;22.22688172;88.56666667;2.194444444;2018
5c;P700200801;RCP45;6;48.134455;481;8;21.3;21.44222222;78.36666667;2;2018
5c;P700200801;RCP45;7;48.134455;481;11.26666667;23.56666667;19.08924731;98.83333333;1.888888889;2018
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2018
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2018
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2018
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2018
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2018
5c;P700200801;RCP45;3;48.134455;481;-13.8;-0.333333333;14.69032258;37.73333333;2.175925926;2019
5c;P700200801;RCP45;1;48.134455;481;-21.03333333;-8.833333333;6.319354839;53.73333333;2.018518519;2019
5c;P700200801;RCP45;4;48.134455;481;-4.833333333;7.3;19.29111111;61.93333333;2.37037037;2019
5c;P700200801;RCP45;2;48.134455;481;-20.13333333;-6.9;9.342222222;42.63333333;2.037037037;2019
5c;P700200801;RCP45;5;48.134455;481;2.466666667;16.2;22.22688172;88.56666667;2.194444444;2019
5c;P700200801;RCP45;6;48.134455;481;8;21.3;21.44222222;78.36666667;2;2019
5c;P700200801;RCP45;7;48.134455;481;11.26666667;23.56666667;19.08924731;98.83333333;1.888888889;2019
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2019
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2019
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2019
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2019
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2019
5c;P700200801;RCP45;3;48.134455;481;-13.8;-0.333333333;14.69032258;37.73333333;2.175925926;2020
5c;P700200801;RCP45;1;48.134455;481;-21.03333333;-8.833333333;6.319354839;53.73333333;2.018518519;2020
5c;P700200801;RCP45;4;48.134455;481;-4.833333333;7.3;19.29111111;61.93333333;2.37037037;2020
5c;P700200801;RCP45;2;48.134455;481;-20.13333333;-6.9;9.342222222;42.63333333;2.037037037;2020
5c;P700200801;RCP45;5;48.134455;481;2.466666667;16.2;22.22688172;88.56666667;2.194444444;2020
5c;P700200801;RCP45;6;48.134455;481;8;21.3;21.44222222;78.36666667;2;2020
5c;P700200801;RCP45;7;48.134455;481;11.26666667;23.56666667;19.08924731;98.83333333;1.888888889;2020
5c;P700200801;RCP45;8;48.134455;481;9.8;22.13333333;16.72795699;83.3;1.916666667;2020
5c;P700200801;RCP45;9;48.134455;481;5.666666667;17.26666667;12.14222222;77.23333333;2.009259259;2020
5c;P700200801;RCP45;10;48.134455;481;-0.233333333;9.1;7.387096774;69;2.194444444;2020
5c;P700200801;RCP45;11;48.134455;481;-6.5;2.033333333;5.19;69.63333333;2.185185185;2020
5c;P700200801;RCP45;12;48.134455;481;-16.33333333;-5.6;5.060215054;57.26666667;2.083333333;2020
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2021
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2021
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2021
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2021
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2021
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2021
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2021
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2021
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2021
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2021
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2021
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2021
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2022
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2022
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2022
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2022
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2022
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2022
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2022
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2022
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2022
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2022
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2022
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2022
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2023
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2023
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2023
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2023
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2023
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2023
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2023
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2023
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2023
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2023
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2023
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2023
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2024
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2024
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2024
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2024
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2024
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2024
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2024
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2024
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2024
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2024
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2024
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2024
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2025
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2025
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2025
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2025
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2025
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2025
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2025
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2025
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2025
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2025
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2025
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2025
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2026
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2026
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2026
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2026
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2026
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2026
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2026
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2026
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2026
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2026
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2026
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2026
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2027
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2027
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2027
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2027
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2027
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2027
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2027
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2027
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2027
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2027
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2027
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2027
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2028
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2028
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2028
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2028
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2028
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2028
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2028
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2028
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2028
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2028
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2028
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2028
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2029
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2029
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2029
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2029
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2029
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2029
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2029
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2029
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2029
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2029
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2029
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2029
5c;P700200801;RCP45;2;48.134455;481;-19.3;-6.266666667;9.266666667;39;2.027777778;2030
5c;P700200801;RCP45;3;48.134455;481;-13.36666667;0.1;14.7516129;44.1;2.166666667;2030
5c;P700200801;RCP45;4;48.134455;481;-3.866666667;8;18.88888889;62.86666667;2.333333333;2030
5c;P700200801;RCP45;1;48.134455;481;-20.63333333;-8.466666667;6.320430108;56.76666667;2.027777778;2030
5c;P700200801;RCP45;5;48.134455;481;3.033333333;16.63333333;22.19354839;88.86666667;2.148148148;2030
5c;P700200801;RCP45;6;48.134455;481;8.3;21.5;21.19555556;77.26666667;1.972222222;2030
5c;P700200801;RCP45;7;48.134455;481;12;24.7;19.28602151;95.63333333;1.861111111;2030
5c;P700200801;RCP45;8;48.134455;481;10.33333333;22.7;16.35483871;89.43333333;1.87037037;2030
5c;P700200801;RCP45;9;48.134455;481;6.233333333;18;12.28888889;72;1.972222222;2030
5c;P700200801;RCP45;10;48.134455;481;0.2;9.433333333;7.321505376;69.76666667;2.083333333;2030
5c;P700200801;RCP45;11;48.134455;481;-6;2.433333333;5.117777778;70.53333333;2.138888889;2030
5c;P700200801;RCP45;12;48.134455;481;-15.4;-5.066666667;4.988172043;59.06666667;2.055555556;2030
5c;P700200801;RCP45;6;48.134455;481;8.366666667;21.8;21.17;82.6;1.953703704;2031
5c;P700200801;RCP45;5;48.134455;481;3.466666667;17.13333333;22.2516129;91.06666667;2.111111111;2031
5c;P700200801;RCP45;4;48.134455;481;-3.266666667;8.433333333;18.63111111;64.8;2.333333333;2031
5c;P700200801;RCP45;2;48.134455;481;-19.2;-5.933333333;9.411111111;38.23333333;2.027777778;2031
5c;P700200801;RCP45;3;48.134455;481;-13.16666667;0.133333333;14.72580645;46.16666667;2.166666667;2031
5c;P700200801;RCP45;1;48.134455;481;-19.6;-7.866666667;6.343010753;56.03333333;2;2031
5c;P700200801;RCP45;7;48.134455;481;12.4;25.06666667;19.17204301;92.96666667;1.824074074;2031
5c;P700200801;RCP45;8;48.134455;481;10.96666667;23.5;16.42258065;93.53333333;1.833333333;2031
5c;P700200801;RCP45;9;48.134455;481;6.3;18.16666667;12.18777778;76.73333333;1.953703704;2031
